FIGHTER,STANCE,EVER_CHAMPION,EVER_INTERIM,EVER_CHALLENGER,FA_FIGHTER,FA_KD,FA_TD,FA_SUB.ATT,FA_REV,FA_CTRL,FA_HEAD,FA_BODY,FA_LEG,FA_DISTANCE,FA_CLINCH,FA_GROUND,FA_SIG,FA_TOT.SIG,FA_STR,FA_TOTAL.STR,FA_TOTAL.TD,FA_TOTAL.HEAD,FA_TOTAL.BODY,FA_TOTAL.LEG,FA_TOTAL.DISTANCE,FA_TOTAL.CLINCH,FA_TOTAL.GROUND,FA_OPP_KD,FA_OPP_TD,FA_OPP_SUB.ATT,FA_OPP_REV,FA_OPP_CTRL,FA_OPP_HEAD,FA_OPP_BODY,FA_OPP_LEG,FA_OPP_DISTANCE,FA_OPP_CLINCH,FA_OPP_GROUND,FA_OPP_SIG,FA_OPP_TOT.SIG,FA_OPP_STR,FA_OPP_TOTAL.STR,FA_OPP_TOTAL.TD,FA_OPP_TOTAL.HEAD,FA_OPP_TOTAL.BODY,FA_OPP_TOTAL.LEG,FA_OPP_TOTAL.DISTANCE,FA_OPP_TOTAL.CLINCH,FA_OPP_TOTAL.GROUND,FA_TD_DEF,FA_HEAD_DEF,FA_BODY_DEF,FA_LEG_DEF,FA_DISTANCE_DEF,FA_CLINCH_DEF,FA_GROUND_DEF,FA_SIG_DEF,FA_STR_DEF,FA_TD_%,FA_HEAD_%,FA_BODY_%,FA_LEG_%,FA_DISTANCE_%,FA_CLINCH_%,FA_GROUND_%,FA_SIG_%,FA_STR_%,FA_TD_DEF_%,FA_HEAD_DEF_%,FA_BODY_DEF_%,FA_LEG_DEF_%,FA_DISTANCE_DEF_%,FA_CLINCH_DEF_%,FA_GROUND_DEF_%,FA_SIG_DEF_%,FA_STR_DEF_%
John Castaneda,Switch,No,No,No,John Castaneda,0.3611111111111111,0.5833333333333334,0.05555555555555555,0.0,0.6555555555555556,16.027777777777775,3.888888888888889,6.5,22.75,1.6666666666666667,2.0,26.416666666666668,48.55555555555555,30.86111111111111,53.44444444444445,1.388888888888889,35.138888888888886,5.861111111111111,7.555555555555556,44.083333333333336,2.1666666666666665,2.305555555555556,0.08333333333333333,0.3888888888888889,0.0,0.0,0.2574074074074074,16.555555555555557,4.333333333333333,5.138888888888888,22.916666666666668,2.777777777777778,0.3333333333333333,26.027777777777775,59.72222222222222,28.25,63.083333333333336,1.0555555555555556,46.69444444444445,6.194444444444444,6.833333333333333,55.0,4.055555555555555,0.6666666666666666,0.6666666666666666,30.13888888888889,1.861111111111111,1.6944444444444444,32.083333333333336,1.2777777777777777,0.3333333333333333,33.69444444444444,34.833333333333336,0.42,0.4561264822134387,0.6635071090047394,0.07720588235294118,0.5160680529300566,0.7692307692307693,0.8674698795180722,0.544050343249428,0.5774428274428274,0.631578947368421,0.6454491374182034,0.3004484304932735,0.943089430894309,0.5833333333333333,0.31506849315068486,0.5,0.564186046511628,0.5521796565389696
Kyung Ho Kang,Orthodox,No,No,No,Kyung Ho Kang,0.20512820512820512,0.6666666666666666,0.38461538461538464,0.1282051282051282,1.5076923076923079,12.435897435897434,1.7692307692307692,2.1794871794871793,12.0,1.205128205128205,3.1794871794871797,16.384615384615383,34.05128205128205,31.35897435897436,50.794871794871796,1.1025641025641024,28.64102564102564,2.8974358974358974,2.5128205128205128,27.76923076923077,1.8974358974358976,4.384615384615385,0.07692307692307693,0.3589743589743589,0.07692307692307693,0.28205128205128205,0.885897435897436,9.743589743589745,2.5897435897435894,3.871794871794872,12.487179487179487,1.3333333333333333,2.3846153846153846,16.205128205128208,36.76923076923077,26.23076923076923,48.794871794871796,1.0769230769230769,27.717948717948715,4.17948717948718,4.871794871794872,31.384615384615383,1.8205128205128207,3.5641025641025643,0.717948717948718,17.974358974358974,1.5897435897435899,1.0,18.897435897435898,0.4871794871794872,1.1794871794871795,20.564102564102562,22.564102564102562,0.6046511627906977,0.4341987466427932,0.6106194690265486,0.2653061224489796,0.43213296398891965,0.6351351351351351,0.7251461988304093,0.4811746987951807,0.6173649671882888,0.6666666666666667,0.6484736355226641,0.38036809815950934,0.9263157894736842,0.6021241830065359,0.267605633802817,0.3309352517985612,0.5592747559274756,0.4624277456647399
Kevin Borjas,,No,No,No,Kevin Borjas,0.0,0.0,0.0,0.3333333333333333,0.11666666666666663,18.0,3.0,4.0,24.333333333333332,0.3333333333333333,0.3333333333333333,25.0,65.66666666666667,26.0,66.66666666666667,1.0,56.666666666666664,4.0,5.0,64.33333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.35000000000000003,30.666666666666668,16.333333333333332,5.0,51.0,1.0,0.0,52.0,100.0,55.0,103.66666666666667,1.3333333333333333,75.66666666666667,19.0,5.333333333333333,98.33333333333333,1.6666666666666667,0.0,0.6666666666666666,45.0,2.6666666666666665,0.3333333333333333,47.333333333333336,0.6666666666666666,0.0,48.0,48.666666666666664,0.0,0.31764705882352945,0.75,0.0,0.37823834196891193,0.5,0.5,0.38071065989847713,0.38999999999999996,0.5,0.5947136563876652,0.14035087719298256,0.875,0.4813559322033898,0.4,,0.48,0.46945337620578775
Mateusz Rebecki,,No,No,No,Mateusz Rebecki,0.3333333333333333,1.1666666666666667,0.5,0.0,2.0083333333333333,12.222222222222223,5.0,5.0,17.0,0.4444444444444444,4.777777777777778,22.222222222222225,40.166666666666664,34.44444444444445,56.333333333333336,1.2777777777777777,27.222222222222218,7.277777777777779,5.666666666666667,34.166666666666664,1.1111111111111112,4.888888888888889,0.0,0.1111111111111111,0.0,0.3333333333333333,0.1435185185185185,5.777777777777779,1.277777777777778,0.5555555555555555,6.9444444444444455,0.5555555555555556,0.1111111111111111,7.611111111111112,21.666666666666668,10.944444444444443,25.555555555555554,0.3333333333333333,18.444444444444443,2.444444444444444,0.7777777777777777,20.555555555555557,1.0,0.1111111111111111,0.2222222222222222,12.666666666666666,1.1666666666666667,0.2222222222222222,13.611111111111109,0.4444444444444444,0.0,14.055555555555557,14.611111111111109,0.9130434782608697,0.4489795918367348,0.6870229007633587,0.20588235294117646,0.49756097560975615,0.39999999999999997,0.9772727272727272,0.5532503457814663,0.6114398422090731,0.6666666666666667,0.6867469879518071,0.4772727272727272,0.8571428571428571,0.6621621621621621,0.4444444444444444,0.0,0.6487179487179486,0.5717391304347826
Roosevelt Roberts,Orthodox,No,No,No,Roosevelt Roberts,0.0,0.2037037037037037,0.2777777777777778,0.1111111111111111,0.8228395061728394,7.944444444444445,1.4629629629629628,1.3333333333333333,8.61111111111111,0.5925925925925926,1.537037037037037,10.74074074074074,25.055555555555557,16.48148148148148,31.48148148148148,0.9814814814814815,21.24074074074074,2.2222222222222223,1.5925925925925926,22.51851851851852,0.8148148148148148,1.7222222222222223,0.14814814814814814,0.48148148148148145,0.37037037037037035,0.037037037037037035,1.2888888888888888,5.314814814814814,3.425925925925926,3.0,8.222222222222221,1.3703703703703705,2.148148148148148,11.74074074074074,25.703703703703706,20.407407407407405,35.81481481481481,0.8888888888888888,16.907407407407405,4.981481481481482,3.814814814814815,21.425925925925927,1.7592592592592593,2.5185185185185186,0.40740740740740744,11.592592592592592,1.5555555555555556,0.8148148148148149,13.203703703703702,0.3888888888888889,0.37037037037037035,13.962962962962964,15.407407407407407,0.20754716981132074,0.3740191804707934,0.6583333333333332,0.12790697674418605,0.3824013157894737,0.7272727272727273,0.8924731182795698,0.4286770140428677,0.5235294117647059,0.45833333333333337,0.6856516976998905,0.31226765799256506,0.8737864077669903,0.6162489196197062,0.2210526315789474,0.1470588235294119,0.543227665706052,0.4301964839710445
Matt Frevola,Orthodox,No,No,No,Matt Frevola,0.6,0.5333333333333333,0.09999999999999999,0.09999999999999999,0.46111111111111114,13.1,2.7333333333333334,1.5333333333333332,9.8,1.6333333333333333,5.933333333333334,17.366666666666667,38.2,21.03333333333333,42.43333333333333,1.2333333333333332,31.4,5.033333333333333,1.7666666666666664,27.23333333333333,3.1,7.866666666666665,0.4666666666666666,0.4,0.13333333333333333,0.2333333333333333,0.40888888888888886,9.766666666666666,2.833333333333333,0.9666666666666666,11.533333333333335,0.9666666666666666,1.0666666666666667,13.566666666666666,34.16666666666667,17.0,38.53333333333333,0.7333333333333334,29.0,4.0,1.1666666666666665,30.23333333333333,2.5,1.4333333333333331,0.3333333333333333,19.233333333333334,1.1666666666666665,0.2,18.7,1.5333333333333332,0.36666666666666664,20.6,21.533333333333335,0.43243243243243246,0.4171974522292994,0.543046357615894,0.30188679245283023,0.35985312117503065,0.5268817204301075,0.7542372881355933,0.45462478184991273,0.49567949725058913,0.4545454545454546,0.6632183908045977,0.29166666666666674,0.657142857142857,0.6185226019845644,0.6133333333333334,0.255813953488372,0.6029268292682928,0.5588235294117647
Nazim Sadykhov,,No,No,No,Nazim Sadykhov,0.1111111111111111,0.5555555555555555,0.16666666666666666,0.16666666666666666,0.5805555555555556,12.444444444444445,4.222222222222222,1.888888888888889,14.333333333333334,1.6666666666666667,2.555555555555556,18.555555555555554,40.166666666666664,23.333333333333332,45.5,0.888888888888889,32.38888888888889,5.277777777777778,2.5,34.72222222222222,2.444444444444444,3.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.9018518518518519,12.944444444444445,7.833333333333333,3.888888888888889,23.0,1.6666666666666667,0.0,24.666666666666668,44.888888888888886,28.833333333333332,50.111111111111114,1.5,31.111111111111114,9.38888888888889,4.388888888888888,42.88888888888889,2.0,0.0,1.0555555555555556,18.166666666666668,1.5555555555555554,0.5,19.88888888888889,0.3333333333333333,0.0,20.22222222222222,21.277777777777775,0.6249999999999999,0.38421955403087477,0.8,0.22222222222222218,0.4128,0.6818181818181819,0.851851851851852,0.4619640387275242,0.5128205128205128,0.7037037037037037,0.5839285714285715,0.16568047337278113,0.8987341772151899,0.4637305699481866,0.16666666666666663,,0.45049504950495045,0.42461197339246126
Viacheslav Borshchev,Orthodox,No,No,No,Viacheslav Borshchev,0.5,0.0,0.0,0.26666666666666666,0.17388888888888887,13.933333333333334,5.566666666666667,6.7333333333333325,22.033333333333335,2.2333333333333334,1.9666666666666668,26.23333333333333,45.53333333333333,29.23333333333333,48.733333333333334,0.0,31.96666666666667,6.233333333333333,7.333333333333333,39.2,3.1333333333333333,3.2,0.06666666666666667,2.0,0.06666666666666667,0.0,1.8977777777777778,12.466666666666667,2.1,2.3666666666666667,10.966666666666667,1.4333333333333333,4.533333333333333,16.933333333333334,40.9,22.166666666666668,47.13333333333334,3.2,34.86666666666667,3.1,2.933333333333333,32.36666666666667,2.333333333333333,6.2,1.2,22.4,1.0,0.5666666666666667,21.4,0.9,1.6666666666666665,23.966666666666665,24.966666666666665,,0.43587069864442124,0.8930481283422461,0.0,0.5620748299319728,0.7127659574468085,0.6145833333333334,0.5761346998535871,0.5998632010943912,0.375,0.6424474187380498,0.32258064516129026,0.3181818181818181,0.6611740473738414,0.3857142857142857,0.26881720430107536,0.5859820700896495,0.5297029702970297
Sergei Pavlovich,Southpaw,No,No,Yes,Sergei Pavlovich,0.875,0.0,0.0,0.0,0.10416666666666666,17.0,1.125,0.125,12.25,2.25,3.75,18.25,37.75,19.125,38.625,0.25,35.625,2.0,0.125,28.125,4.25,5.375,0.125,0.125,0.0,0.0,0.24583333333333326,5.5,1.875,2.875,7.375,1.0,1.875,10.25,22.875,10.75,23.5,0.5,16.25,2.5,4.125,19.75,1.0,2.125,0.375,10.75,0.625,1.25,12.375,0.0,0.25,12.625,12.75,0.0,0.47719298245614034,0.5625,0.0,0.43555555555555553,0.5294117647058824,0.6976744186046512,0.48344370860927155,0.49514563106796117,0.75,0.6615384615384615,0.25,0.9696969696969697,0.6265822784810127,0.0,0.11764705882352944,0.5519125683060109,0.5425531914893618
Tom Aspinall,Orthodox,No,Yes,Yes,Tom Aspinall,0.5,0.4375,0.1875,0.0,0.46770833333333334,10.0,1.875,2.5625,8.125,1.3125,5.0,14.4375,21.375,15.5625,22.625,0.4375,16.75,2.0625,2.5625,13.0,1.75,6.625,0.0,0.0,0.0,0.0,0.002083333333333325,2.125,1.4375,1.1875,4.5625,0.1875,0.0,4.75,14.3125,5.125,14.6875,0.25,11.5,1.5625,1.25,13.8125,0.375,0.125,0.25,9.375,0.125,0.0625,9.25,0.1875,0.125,9.5625,9.5625,1.0,0.5970149253731343,0.9090909090909091,0.17073170731707318,0.625,0.75,0.7547169811320755,0.6754385964912281,0.6878453038674033,1.0,0.8152173913043479,0.07999999999999996,1.0,0.6696832579185521,0.5,1.0,0.6681222707423581,0.651063829787234
Alessandro Costa,,No,No,No,Alessandro Costa,0.16666666666666666,0.1111111111111111,0.0,0.0,0.2759259259259259,10.277777777777779,4.222222222222222,4.222222222222222,14.666666666666666,2.222222222222222,1.8333333333333333,18.722222222222225,33.833333333333336,24.5,41.55555555555555,0.6666666666666666,23.555555555555554,5.5,4.777777777777778,28.888888888888886,2.444444444444444,2.5,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.4148148148148147,8.11111111111111,4.722222222222222,1.8333333333333333,9.666666666666666,2.888888888888889,2.111111111111111,14.666666666666666,29.055555555555554,20.777777777777775,36.388888888888886,2.0,21.61111111111111,5.611111111111111,1.8333333333333333,22.722222222222218,3.111111111111111,3.2222222222222228,1.777777777777778,13.5,0.888888888888889,0.0,13.055555555555555,0.2222222222222222,1.1111111111111112,14.388888888888888,15.611111111111109,0.16666666666666666,0.43632075471698123,0.7676767676767677,0.023255813953488372,0.5076923076923078,0.9090909090909091,0.7333333333333333,0.5533661740558292,0.589572192513369,0.8888888888888888,0.6246786632390746,0.15841584158415833,0.8787878787878788,0.5745721271393642,0.07142857142857151,0.3448275862068967,0.4952198852772466,0.42900763358778626
Loopy Godinez,Orthodox,No,No,No,Loopy Godinez,0.05,1.4166666666666665,0.5,0.0,1.7797222222222224,15.583333333333334,3.3333333333333335,1.2666666666666666,16.883333333333333,1.95,1.35,20.183333333333334,40.25,28.05,50.016666666666666,2.6166666666666663,34.35,4.433333333333334,1.4666666666666668,35.93333333333333,2.65,1.6666666666666667,0.0,0.13333333333333333,0.0,0.0,0.4066666666666666,10.6,4.233333333333333,2.05,15.216666666666665,1.3666666666666667,0.3,16.883333333333333,45.21666666666667,24.73333333333333,54.666666666666664,0.9833333333333332,35.16666666666667,7.216666666666666,2.833333333333333,42.86666666666667,2.0,0.35,0.85,24.566666666666666,2.9833333333333334,0.7833333333333333,27.65,0.6333333333333333,0.05,28.333333333333332,29.93333333333333,0.5414012738853503,0.4536632702571567,0.7518796992481203,0.9659090909090907,0.4698515769944342,0.7358490566037736,0.81,0.5014492753623189,0.5608130623125624,0.8644067796610169,0.6985781990521327,0.41339491916859117,0.9529411764705882,0.6450233281493002,0.31666666666666665,0.1428571428571428,0.6266126059712496,0.5475609756097561
Tabatha Ricci,Orthodox,No,No,No,Tabatha Ricci,0.0,1.0555555555555556,0.08333333333333333,0.0,1.4444444444444444,12.083333333333334,2.805555555555556,5.027777777777778,14.972222222222223,0.9166666666666666,4.027777777777778,19.916666666666668,53.5,28.555555555555557,64.6111111111111,2.444444444444444,42.333333333333336,4.5,6.666666666666667,47.805555555555564,1.1944444444444444,4.5,0.08333333333333333,0.13888888888888887,0.0,0.0,0.09166666666666666,15.111111111111112,4.611111111111112,3.111111111111111,19.25,2.611111111111111,0.9722222222222222,22.833333333333332,56.13888888888889,30.61111111111111,66.36111111111111,0.4444444444444444,45.166666666666664,7.055555555555556,3.9166666666666665,51.19444444444445,3.75,1.1944444444444444,0.3055555555555555,30.055555555555554,2.444444444444444,0.8055555555555555,31.944444444444443,1.1388888888888888,0.2222222222222222,33.30555555555555,35.75,0.4318181818181819,0.2854330708661417,0.6234567901234569,0.15833333333333333,0.3131900058105752,0.7674418604651163,0.8950617283950617,0.3722741433021807,0.4419604471195186,0.6875,0.6654366543665435,0.34645669291338577,0.9645390070921986,0.6239826370048833,0.3037037037037037,0.18604651162790697,0.5932706580900544,0.5387191293428213
Angela Hill,Orthodox,No,No,No,Angela Hill,0.041666666666666664,0.24305555555555555,0.027777777777777776,0.05555555555555555,0.6943518518518519,15.818055555555555,7.95,2.345833333333333,18.958333333333332,6.090277777777778,1.0652777777777778,26.11388888888889,52.37361111111111,30.277777777777775,57.666666666666664,0.7013888888888888,38.65833333333333,10.972222222222221,2.7430555555555554,42.861111111111114,7.847222222222222,1.6652777777777779,0.022222222222222223,0.40833333333333327,0.08333333333333333,0.013888888888888888,0.9034722222222222,14.325000000000001,5.6499999999999995,3.5583333333333336,18.879166666666666,3.579166666666666,1.075,23.53333333333333,61.42222222222222,30.58888888888889,69.89722222222223,1.461111111111111,47.86805555555555,9.165277777777778,4.388888888888888,54.18333333333334,5.8805555555555555,1.3583333333333332,1.0527777777777778,33.543055555555554,3.5152777777777775,0.8305555555555556,35.30416666666667,2.301388888888889,0.2833333333333333,37.88888888888889,39.30833333333333,0.34653465346534656,0.40917582812387726,0.7245569620253165,0.08860759493670886,0.44232015554115356,0.7761061946902654,0.6396997497914929,0.49860775942082797,0.5250481695568401,0.7205323193916351,0.7007398810387349,0.3835429610547053,0.9069620253164556,0.6515687480775146,0.39135569201700526,0.20858895705521463,0.6168596237337192,0.5623733259150341
Denise Gomes,,No,No,No,Denise Gomes,0.375,0.4583333333333333,0.25,0.25,1.0743055555555556,11.25,3.25,3.25,7.541666666666667,4.0,6.208333333333334,17.75,30.541666666666668,30.0,45.04166666666667,1.125,21.916666666666668,4.0,4.625,17.541666666666668,5.166666666666666,7.833333333333334,0.0,0.75,0.0,0.16666666666666666,1.4201388888888888,6.541666666666667,4.75,0.9166666666666666,5.625,4.166666666666667,2.4166666666666665,12.208333333333332,18.583333333333332,20.625,28.833333333333336,1.2916666666666667,12.041666666666666,5.5,1.0416666666666665,9.708333333333334,5.291666666666666,3.583333333333333,0.5416666666666666,5.5,0.75,0.125,4.083333333333334,1.125,1.1666666666666667,6.375,8.208333333333334,0.4074074074074074,0.5133079847908745,0.8125,0.0990990990990991,0.42992874109263657,0.7741935483870969,0.7925531914893618,0.5811732605729877,0.6660499537465309,0.4193548387096775,0.45674740484429066,0.13636363636363635,0.2799999999999999,0.4206008583690988,0.21259842519685024,0.32558139534883723,0.3430493273542601,0.2846820809248556
Abus Magomedov,,No,No,No,Abus Magomedov,0.3333333333333333,0.16666666666666666,0.0,0.0,0.07499999999999998,7.611111111111111,4.555555555555556,2.2222222222222223,13.055555555555555,0.6666666666666666,0.6666666666666666,14.388888888888888,31.055555555555554,14.5,31.388888888888886,0.3333333333333333,21.555555555555557,6.833333333333333,2.6666666666666665,29.722222222222218,0.6666666666666666,0.6666666666666666,0.27777777777777773,0.0,0.0,0.0,0.28148148148148144,17.0,1.3888888888888886,0.7777777777777778,16.722222222222225,0.0,2.444444444444444,19.166666666666668,43.44444444444445,21.277777777777775,46.0,0.1111111111111111,39.44444444444444,2.3333333333333335,1.6666666666666667,40.0,0.0,3.4444444444444446,0.1111111111111111,22.444444444444443,0.9444444444444443,0.8888888888888888,23.277777777777775,0.0,1.0,24.277777777777775,24.722222222222225,0.5,0.3530927835051546,0.6666666666666669,0.0625,0.4392523364485982,1.0,1.0,0.46332737030411447,0.4619469026548673,1.0,0.5690140845070422,0.4047619047619049,1.0,0.5819444444444444,,0.29032258064516137,0.5588235294117647,0.5374396135265701
Caio Borralho,Southpaw,No,No,No,Caio Borralho,0.06666666666666667,0.7,0.2333333333333333,0.26666666666666666,2.1416666666666666,6.766666666666666,2.4666666666666663,1.7,7.266666666666666,0.6333333333333333,3.0333333333333337,10.933333333333334,19.43333333333333,21.133333333333333,32.2,1.2,13.433333333333332,3.7666666666666666,2.2333333333333334,15.3,0.9,3.2333333333333334,0.0,0.2,0.0,0.13333333333333333,0.4494444444444444,3.766666666666667,3.366666666666667,2.2,7.2,0.5333333333333333,1.6,9.333333333333334,22.566666666666666,19.53333333333333,35.5,0.36666666666666664,14.333333333333334,5.2333333333333325,3.0,19.5,0.5333333333333333,2.533333333333333,0.16666666666666666,10.566666666666666,1.8666666666666667,0.8,12.3,0.0,0.9333333333333332,13.23333333333333,15.966666666666669,0.5833333333333334,0.5037220843672456,0.654867256637168,0.3134328358208955,0.4749455337690631,0.7037037037037036,0.9381443298969073,0.5626072041166382,0.6563146997929606,0.4545454545454545,0.7372093023255815,0.3566878980891718,0.9333333333333333,0.6307692307692307,0.0,0.36842105263157887,0.586410635155096,0.44976525821596247
Eduarda Moura,,No,No,No,Eduarda Moura,0.0,1.5,0.0,0.0,2.9750000000000005,27.5,1.0,0.0,2.5,0.5,25.5,28.5,38.5,51.0,69.5,1.5,37.5,1.0,0.0,6.0,0.5,32.0,0.0,0.0,0.0,0.0,0.01666666666666665,0.0,0.0,2.5,2.5,0.0,0.0,2.5,11.0,4.5,14.5,0.0,7.5,1.0,2.5,11.0,0.0,0.0,0.0,7.5,1.0,0.0,8.5,0.0,0.0,8.5,10.0,1.0,0.7333333333333333,1.0,inf,0.4166666666666667,1.0,0.796875,0.7402597402597403,0.7338129496402878,,1.0,1.0,1.0,0.7727272727272727,,,0.7727272727272727,0.6896551724137931
Montserrat Conejo Ruiz,,No,No,No,Montserrat Conejo Ruiz,0.0,0.16666666666666666,0.0,0.0,0.6166666666666666,0.3333333333333333,0.3333333333333333,1.5833333333333333,2.0833333333333335,0.0,0.16666666666666666,2.25,11.5,5.583333333333334,16.75,0.16666666666666666,8.583333333333332,1.1666666666666665,1.75,10.666666666666668,0.16666666666666666,0.6666666666666666,0.0,0.9166666666666666,0.6666666666666666,0.3333333333333333,2.8347222222222226,26.416666666666664,2.0,0.16666666666666666,2.25,0.25,26.083333333333336,28.583333333333336,41.91666666666667,49.0,69.41666666666666,1.25,38.75,2.8333333333333335,0.3333333333333333,5.5,0.25,36.16666666666667,0.3333333333333333,12.333333333333332,0.8333333333333334,0.16666666666666666,3.25,0.0,10.083333333333332,13.333333333333334,20.416666666666664,1.0,0.03883495145631068,0.28571428571428575,0.09523809523809523,0.1953125,0.0,0.25,0.1956521739130435,0.33333333333333337,0.2666666666666667,0.3182795698924732,0.2941176470588236,-1.75,0.5909090909090908,0.0,0.2788018433179724,0.3180914512922466,0.2941176470588235
Elves Brener,,No,No,No,Elves Brener,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3277777777777778,10.0,4.888888888888889,5.333333333333333,18.555555555555557,1.0,0.6666666666666666,20.222222222222225,43.111111111111114,24.777777777777775,48.22222222222222,1.1111111111111112,29.11111111111111,6.888888888888888,7.111111111111111,40.44444444444445,1.3333333333333333,1.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.5074074074074074,14.555555555555555,4.222222222222222,1.111111111111111,16.222222222222225,3.0,0.6666666666666666,19.88888888888889,47.22222222222223,21.777777777777775,49.111111111111114,0.7777777777777777,38.77777777777778,7.222222222222222,1.222222222222222,42.44444444444444,3.5555555555555554,1.222222222222222,0.6666666666666666,24.222222222222225,3.0,0.1111111111111111,26.222222222222225,0.5555555555555556,0.5555555555555556,27.333333333333332,27.333333333333332,0.19999999999999998,0.3435114503816794,0.7096774193548389,0.03125,0.45879120879120877,0.75,0.5,0.46907216494845366,0.5138248847926267,0.8571428571428571,0.6246418338108883,0.41538461538461535,0.9090909090909091,0.6178010471204187,0.15625,0.4545454545454545,0.5788235294117647,0.5565610859728507
Kaynan Kruschewsky,,No,No,No,Kaynan Kruschewsky,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.0,0.0,8.0,31.0,8.0,31.0,0.0,25.0,6.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,6.0,2.0,8.0,16.0,0.0,0.0,16.0,33.0,16.0,33.0,0.0,20.0,3.0,10.0,33.0,0.0,0.0,0.0,14.0,1.0,2.0,17.0,0.0,0.0,17.0,17.0,,0.24,0.3333333333333333,,0.25806451612903225,,,0.25806451612903225,0.25806451612903225,,0.7,0.33333333333333337,1.0,0.5151515151515151,,,0.5151515151515151,0.5151515151515151
Gabriel Bonfim,,No,No,No,Gabriel Bonfim,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8861111111111111,7.166666666666667,1.5,1.8333333333333333,9.333333333333334,0.5,0.6666666666666666,10.5,26.166666666666668,11.833333333333334,28.166666666666668,1.1666666666666667,22.166666666666668,1.6666666666666667,2.3333333333333335,22.833333333333332,1.5,1.8333333333333333,0.16666666666666666,0.0,0.0,0.0,0.3194444444444445,7.166666666666667,2.5,2.5,7.5,4.166666666666667,0.5,12.166666666666666,24.833333333333332,14.0,27.333333333333332,0.5,19.0,3.1666666666666665,2.6666666666666665,18.666666666666668,5.5,0.6666666666666666,0.5,11.833333333333334,0.6666666666666666,0.16666666666666666,11.166666666666666,1.3333333333333333,0.16666666666666666,12.666666666666666,13.333333333333334,0.7142857142857143,0.3233082706766917,0.8999999999999999,0.35714285714285715,0.4087591240875913,0.3333333333333333,0.36363636363636365,0.40127388535031844,0.42011834319526625,1.0,0.6228070175438596,0.21052631578947367,1.0,0.5982142857142858,0.24242424242424232,0.25,0.5100671140939597,0.4878048780487805
Nicolas Dalby,Orthodox,No,No,No,Nicolas Dalby,0.041666666666666664,0.3333333333333333,0.027777777777777776,0.05555555555555555,0.982175925925926,12.152777777777779,4.819444444444444,3.0416666666666665,12.486111111111112,5.930555555555556,1.5972222222222223,20.01388888888889,46.09722222222222,27.0,53.916666666666664,1.097222222222222,34.75,7.375,3.972222222222222,35.52777777777778,8.180555555555555,2.388888888888889,0.16666666666666666,0.5416666666666666,0.18055555555555555,0.027777777777777776,1.271064814814815,11.069444444444445,3.597222222222222,3.013888888888889,14.0,1.875,1.8055555555555556,17.680555555555554,36.56944444444444,23.73611111111111,43.31944444444445,1.3194444444444444,28.069444444444446,5.277777777777778,3.222222222222222,30.847222222222225,2.7916666666666665,2.9305555555555554,0.7777777777777777,17.0,1.6805555555555554,0.20833333333333334,16.84722222222222,0.9166666666666666,1.125,18.88888888888889,19.583333333333332,0.3037974683544304,0.34972022382094325,0.6534839924670433,0.08391608391608392,0.3514464425332291,0.7249575551782683,0.6686046511627908,0.43416691774630917,0.500772797527048,0.5894736842105264,0.6056407718951015,0.31842105263157905,0.8318965517241379,0.5461503827104908,0.32835820895522383,0.3838862559241706,0.5165210786175465,0.45206797050336656
Derrick Lewis,Orthodox,No,No,Yes,Derrick Lewis,0.19642857142857142,0.19345238095238093,0.0,0.047619047619047616,0.5201785714285714,8.466666666666667,1.4232142857142858,0.41369047619047616,3.663095238095238,1.7720238095238094,4.868452380952381,10.303571428571429,19.58511904761905,11.420238095238094,20.882738095238096,0.5380952380952381,16.935119047619047,2.0726190476190474,0.5773809523809524,9.845238095238097,2.501190476190476,7.2386904761904765,0.08928571428571429,0.7630952380952382,0.16845238095238096,0.07261904761904761,1.2517857142857143,5.865476190476191,1.9553571428571428,1.6767857142857143,5.419642857142857,1.5869047619047618,2.4910714285714284,9.497619047619049,15.935714285714285,17.416666666666668,24.94702380952381,1.6220238095238095,11.37857142857143,2.625,1.9321428571428572,10.225595238095238,2.283333333333333,3.4267857142857143,0.8589285714285715,5.5130952380952385,0.6696428571428571,0.2553571428571429,4.805952380952381,0.6964285714285714,0.9357142857142857,6.438095238095238,7.5303571428571425,0.35951327433628316,0.49994727777582515,0.6866743251005171,0.3350515463917525,0.37206771463119703,0.7084721561161351,0.6725598223830277,0.526091845728353,0.5468745546275974,0.5295412844036698,0.48451558903536307,0.2551020408163266,0.6050523721503389,0.4699924326212236,0.30500521376433787,0.27305888483585206,0.40400418347527256,0.30185392856290705
